Timestamp_Shifted,Parameter,Value
2018-05-22 17:09:00,Output Parameter,0.46176999999999996
2018-05-22 21:13:00,Output Parameter,0.28009
2018-05-23 00:48:00,Output Parameter,0.5828899999999999
2018-05-23 05:27:00,Output Parameter,0.35579
2018-05-23 09:07:00,Output Parameter,0.8850399999999999
2018-05-23 13:14:00,Output Parameter,1.81392
2018-05-23 17:09:00,Output Parameter,0.6957899999999999
2018-05-24 00:28:00,Output Parameter,2.31336
2018-05-24 05:24:00,Output Parameter,1.82962
2018-05-24 09:31:00,Output Parameter,1.32345
2018-05-24 12:52:00,Output Parameter,1.8074700000000001
2018-05-24 17:13:00,Output Parameter,1.4056
2018-05-24 21:32:00,Output Parameter,1.7699
2018-05-25 02:49:00,Output Parameter,1.26934
2018-05-25 05:06:00,Output Parameter,0.90504
2018-05-25 08:49:00,Output Parameter,0.9301799999999999
2018-05-25 12:43:00,Output Parameter,1.11859
2018-05-25 17:34:00,Output Parameter,0.5223300000000001
2018-05-25 21:18:00,Output Parameter,0.51476
2018-05-26 01:02:00,Output Parameter,0.54504
2018-05-26 05:06:00,Output Parameter,0.39364
2018-05-26 08:50:00,Output Parameter,0.33308000000000004
2018-05-26 12:44:00,Output Parameter,0.51476
2018-05-26 20:52:00,Output Parameter,5.22794
2018-05-27 01:16:00,Output Parameter,1.26065
2018-05-27 08:44:00,Output Parameter,1.36205
2018-05-27 12:48:00,Output Parameter,0.82934
2018-05-27 17:11:00,Output Parameter,0.49962
2018-05-28 00:34:00,Output Parameter,0.5299
2018-05-28 03:13:00,Output Parameter,0.42391999999999996
2018-05-28 05:46:00,Output Parameter,0.6855100000000001
2018-05-28 09:34:00,Output Parameter,0.40121
2018-05-28 12:15:00,Output Parameter,0.5299
2018-05-28 17:03:00,Output Parameter,0.54504
2018-05-28 20:40:00,Output Parameter,2.44018
2018-05-29 00:47:00,Output Parameter,1.46822
2018-05-29 05:26:00,Output Parameter,1.8587799999999999
2018-05-29 08:51:00,Output Parameter,0.95
2018-05-29 13:04:00,Output Parameter,1.55523
2018-05-29 17:05:00,Output Parameter,1.63663
2018-05-29 20:36:00,Output Parameter,0.61317
2018-05-30 00:46:00,Output Parameter,0.48448
2018-05-30 05:21:00,Output Parameter,0.80205
2018-05-30 08:46:00,Output Parameter,0.40878000000000003
2018-05-30 12:39:00,Output Parameter,0.5753199999999999
2018-05-30 17:02:00,Output Parameter,0.56018
2018-05-30 20:37:00,Output Parameter,0.40121
2018-05-31 00:31:00,Output Parameter,0.31037
2018-05-31 05:32:00,Output Parameter,0.61317
2018-05-31 08:39:00,Output Parameter,0.62074
2018-05-31 12:49:00,Output Parameter,0.79579
2018-05-31 17:14:00,Output Parameter,0.79364
2018-05-31 21:04:00,Output Parameter,1.1456
2018-02-06 09:04:00,Output Parameter,0.36336
2018-02-06 12:52:00,Output Parameter,0.87551
2018-02-06 17:08:00,Output Parameter,0.98224
2018-02-06 21:15:00,Output Parameter,0.5299
2018-03-06 01:35:00,Output Parameter,0.6957899999999999
2018-03-06 05:11:00,Output Parameter,0.89523
2018-03-06 08:55:00,Output Parameter,0.80766
2018-03-06 12:24:00,Output Parameter,1.49495
2018-03-06 17:30:00,Output Parameter,0.85
2018-03-06 21:16:00,Output Parameter,1.48
2018-04-06 05:05:00,Output Parameter,1.11
2018-04-06 08:44:00,Output Parameter,2.8957900000000003
2018-04-06 12:35:00,Output Parameter,0.97177
2018-04-06 17:13:00,Output Parameter,0.9476600000000001
2018-05-06 08:55:00,Output Parameter,3.22
2018-05-06 12:51:00,Output Parameter,1.58962
2018-05-06 17:12:00,Output Parameter,1.49663
2018-06-06 01:05:00,Output Parameter,2.3683099999999997
2018-06-06 12:54:00,Output Parameter,5.71551
2018-06-06 17:43:00,Output Parameter,0.5071899999999999
2018-06-06 20:40:00,Output Parameter,0.55261
2018-07-06 01:26:00,Output Parameter,1.40775
2018-07-06 05:12:00,Output Parameter,0.88121
2018-07-06 08:49:00,Output Parameter,0.9799
2018-07-06 13:11:00,Output Parameter,0.7176600000000001
2018-07-06 17:14:00,Output Parameter,0.76121
2018-07-06 20:56:00,Output Parameter,0.41635
2018-06-13 01:20:00,Output Parameter,0.49205
2018-06-13 09:06:00,Output Parameter,3.2085
2018-06-13 13:35:00,Output Parameter,1.58336
2018-06-13 17:26:00,Output Parameter,0.83495
2018-06-13 21:20:00,Output Parameter,0.62037
2018-06-14 01:06:00,Output Parameter,0.36
2018-06-14 05:23:00,Output Parameter,0.24981
2018-06-14 09:22:00,Output Parameter,0.24981
2018-06-14 12:47:00,Output Parameter,1.16523
2018-06-14 17:10:00,Output Parameter,1.02308
2018-06-14 20:40:00,Output Parameter,1.0930799999999998
2018-06-15 00:47:00,Output Parameter,0.71822
2018-06-15 05:12:00,Output Parameter,1.2452299999999998
2018-06-15 08:47:00,Output Parameter,2.01037
2018-06-15 13:03:00,Output Parameter,2.19691
2018-06-15 17:08:00,Output Parameter,0.72607
2018-06-15 20:32:00,Output Parameter,0.31794
2018-06-16 05:10:00,Output Parameter,0.0
2018-06-16 09:15:00,Output Parameter,1.92747
2018-06-16 12:40:00,Output Parameter,0.81579
2018-06-17 08:51:00,Output Parameter,0.84252
2018-06-17 17:03:00,Output Parameter,0.5223300000000001
2018-06-17 20:43:00,Output Parameter,0.43149
2018-06-18 00:44:00,Output Parameter,1.30719
2018-06-18 05:21:00,Output Parameter,1.43448
2018-06-18 09:12:00,Output Parameter,0.79691
2018-06-18 12:39:00,Output Parameter,2.8828
2018-06-18 17:23:00,Output Parameter,1.60205
2018-06-18 21:09:00,Output Parameter,2.40962
2018-06-19 00:54:00,Output Parameter,2.12775
2018-06-19 05:15:00,Output Parameter,1.48
2018-06-19 10:26:00,Output Parameter,1.57
2018-06-19 13:14:00,Output Parameter,1.63
2018-06-20 01:09:00,Output Parameter,0.78
2018-06-20 05:31:00,Output Parameter,1.36
2018-06-20 09:23:00,Output Parameter,0.94
2018-06-20 13:30:00,Output Parameter,0.89738
2018-06-20 17:21:00,Output Parameter,0.89766
2018-06-20 19:55:00,Output Parameter,0.73822
2018-06-21 00:50:00,Output Parameter,0.27252
2018-06-21 05:49:00,Output Parameter,0.4542
2018-06-21 09:42:00,Output Parameter,0.35579
2018-06-21 13:38:00,Output Parameter,0.9025200000000001
2018-06-21 17:19:00,Output Parameter,1.52037
2018-06-21 21:06:00,Output Parameter,0.69467
2018-06-22 01:10:00,Output Parameter,0.65009
2018-06-22 05:15:00,Output Parameter,0.70336
2018-06-22 08:59:00,Output Parameter,0.88149
2018-06-22 13:05:00,Output Parameter,1.00476
2018-06-22 17:12:00,Output Parameter,1.0382200000000001
2018-06-22 20:51:00,Output Parameter,0.34822
2018-06-23 00:46:00,Output Parameter,0.49205
2018-06-23 05:06:00,Output Parameter,0.78822
2018-06-23 09:02:00,Output Parameter,1.25738
2018-06-23 13:00:00,Output Parameter,1.23495
2018-06-23 17:15:00,Output Parameter,0.88308
2018-06-23 20:46:00,Output Parameter,1.20046
2018-06-24 00:40:00,Output Parameter,0.8544799999999999
2018-06-24 05:09:00,Output Parameter,1.22607
2018-06-24 09:01:00,Output Parameter,1.33551
2018-06-24 12:35:00,Output Parameter,0.51476
2018-06-24 17:26:00,Output Parameter,0.76336
2018-06-25 08:42:00,Output Parameter,0.9009299999999999
2018-06-25 13:13:00,Output Parameter,2.70934
2018-06-25 17:07:00,Output Parameter,0.42391999999999996
2018-06-25 20:27:00,Output Parameter,0.5299
2018-06-26 00:47:00,Output Parameter,0.40878000000000003
2018-06-26 05:26:00,Output Parameter,0.61252
2018-06-26 08:53:00,Output Parameter,0.32550999999999997
2018-06-26 12:49:00,Output Parameter,0.5925199999999999
2018-06-26 17:04:00,Output Parameter,0.33308000000000004
2018-06-26 20:42:00,Output Parameter,0.32550999999999997
2018-06-27 00:40:00,Output Parameter,0.0
2018-06-27 05:27:00,Output Parameter,0.49
2018-06-27 09:08:00,Output Parameter,0.40878000000000003
2018-06-27 12:38:00,Output Parameter,0.33308000000000004
2018-06-27 17:10:00,Output Parameter,0.28009
2018-06-27 20:28:00,Output Parameter,0.97551
2018-06-28 00:29:00,Output Parameter,0.27252
2018-06-28 05:22:00,Output Parameter,0.82
2018-06-28 08:39:00,Output Parameter,0.8628
2018-06-28 17:29:00,Output Parameter,0.77252
2018-06-28 20:45:00,Output Parameter,0.62551
2018-06-29 00:56:00,Output Parameter,0.0
2018-06-29 05:25:00,Output Parameter,0.68093
2018-01-07 17:27:00,Output Parameter,2.91
2018-02-07 05:06:00,Output Parameter,5.388780000000001
2018-02-07 08:58:00,Output Parameter,5.19635
2018-02-07 20:53:00,Output Parameter,1.5930799999999998
2018-03-07 01:15:00,Output Parameter,1.16308
2018-03-07 05:07:00,Output Parameter,3.2200900000000003
2018-03-07 08:47:00,Output Parameter,2.59037
2018-03-07 12:58:00,Output Parameter,1.78794
2018-03-07 17:16:00,Output Parameter,0.94
2018-03-07 20:57:00,Output Parameter,0.7628
2018-04-07 01:27:00,Output Parameter,1.02037
2018-04-07 05:10:00,Output Parameter,1.8971
2018-04-07 09:16:00,Output Parameter,1.19364
2018-04-07 13:49:00,Output Parameter,1.39934
2018-04-07 16:45:00,Output Parameter,1.18205
2018-04-07 20:39:00,Output Parameter,0.8385
2018-05-07 01:22:00,Output Parameter,1.2555100000000001
2018-05-07 05:02:00,Output Parameter,1.06233
2018-05-07 08:50:00,Output Parameter,0.68981
2018-05-07 12:33:00,Output Parameter,1.24476
2018-05-07 17:25:00,Output Parameter,0.76121
2018-05-07 21:08:00,Output Parameter,1.32738
2018-06-07 01:15:00,Output Parameter,2.1482200000000002
2018-06-07 05:33:00,Output Parameter,2.0871
2018-06-07 09:42:00,Output Parameter,1.03934
2018-06-07 12:30:00,Output Parameter,1.08962
2018-06-07 17:28:00,Output Parameter,1.9633599999999998
2018-06-07 20:59:00,Output Parameter,2.01093
2018-07-07 01:20:00,Output Parameter,1.7190599999999998
2018-07-07 05:35:00,Output Parameter,2.33663
2018-07-07 09:34:00,Output Parameter,1.7279400000000003
2018-07-07 12:58:00,Output Parameter,0.99
2018-07-07 17:13:00,Output Parameter,1.63635
2018-07-07 20:53:00,Output Parameter,1.76962
2018-07-13 00:34:00,Output Parameter,0.16
2018-07-13 05:30:00,Output Parameter,0.55
2018-07-13 09:21:00,Output Parameter,0.55
2018-07-13 13:10:00,Output Parameter,0.55
2018-07-13 17:32:00,Output Parameter,1.18
2018-07-13 20:31:00,Output Parameter,1.69
2018-07-14 00:27:00,Output Parameter,0.98
2018-07-14 05:25:00,Output Parameter,0.72
2018-07-14 09:13:00,Output Parameter,1.2
2018-07-14 12:19:00,Output Parameter,0.79
2018-07-14 17:09:00,Output Parameter,0.63
2018-07-14 20:35:00,Output Parameter,1.1
2018-07-15 00:32:00,Output Parameter,0.91
2018-07-15 06:02:00,Output Parameter,0.67
2018-07-15 09:24:00,Output Parameter,0.72
2018-07-15 12:34:00,Output Parameter,1.02
2018-07-15 17:03:00,Output Parameter,1.26
2018-07-16 00:26:00,Output Parameter,0.63
2018-07-16 05:18:00,Output Parameter,0.35
2018-07-16 09:07:00,Output Parameter,1.55177
2018-07-16 14:00:00,Output Parameter,0.9012100000000001
2018-07-16 17:43:00,Output Parameter,1.11018
2018-07-16 21:26:00,Output Parameter,0.56018
2018-07-17 01:06:00,Output Parameter,0.43149
2018-07-17 09:20:00,Output Parameter,0.5071899999999999
2018-07-17 12:44:00,Output Parameter,0.39364
2018-07-17 17:17:00,Output Parameter,0.37093000000000004
2018-07-17 21:14:00,Output Parameter,0.47691000000000006
2018-07-18 01:10:00,Output Parameter,0.5980300000000001
2018-07-18 05:27:00,Output Parameter,0.55261
2018-07-18 09:37:00,Output Parameter,1.22205
2018-07-18 17:46:00,Output Parameter,1.33009
2018-07-18 20:51:00,Output Parameter,1.9585
2018-07-19 01:03:00,Output Parameter,3.21392
2018-07-19 05:41:00,Output Parameter,6.13
2018-07-19 09:36:00,Output Parameter,1.35448
2018-07-19 13:12:00,Output Parameter,1.45775
2018-07-19 17:28:00,Output Parameter,1.09261
2018-07-19 20:53:00,Output Parameter,1.34934
2018-07-20 05:14:00,Output Parameter,1.19551
2018-07-20 09:01:00,Output Parameter,0.67738
2018-07-20 13:12:00,Output Parameter,1.17121
2018-07-20 17:18:00,Output Parameter,1.21504
2018-07-21 01:10:00,Output Parameter,0.39
2018-07-21 05:07:00,Output Parameter,0.71
2018-07-21 08:53:00,Output Parameter,1.02
2018-07-21 12:59:00,Output Parameter,1.29
2018-07-21 17:25:00,Output Parameter,0.66
2018-07-21 20:58:00,Output Parameter,0.55
2018-07-22 05:12:00,Output Parameter,0.87
2018-07-22 08:43:00,Output Parameter,1.02
2018-07-22 13:05:00,Output Parameter,0.94
2018-07-22 17:39:00,Output Parameter,0.56018
2018-07-22 20:27:00,Output Parameter,0.95205
2018-07-23 00:36:00,Output Parameter,0.41635
2018-07-23 05:20:00,Output Parameter,0.64345
2018-07-23 09:01:00,Output Parameter,0.62074
2018-07-23 12:33:00,Output Parameter,0.54504
2018-07-23 17:06:00,Output Parameter,0.56018
2018-07-23 20:31:00,Output Parameter,0.41635
2018-07-24 00:43:00,Output Parameter,0.5223300000000001
2018-07-24 05:22:00,Output Parameter,0.64345
2018-07-24 13:46:00,Output Parameter,0.26495
2018-07-24 17:10:00,Output Parameter,0.49962
2018-07-24 20:39:00,Output Parameter,0.34822
2018-07-25 00:12:00,Output Parameter,0.31794
2018-07-25 05:16:00,Output Parameter,0.29523
2018-07-25 10:09:00,Output Parameter,0.41635
2018-07-25 13:23:00,Output Parameter,0.44663
2018-07-25 17:07:00,Output Parameter,0.8457899999999999
2018-07-25 20:42:00,Output Parameter,0.8399
2018-07-26 00:31:00,Output Parameter,0.44663
2018-07-26 05:30:00,Output Parameter,0.24981
2018-07-26 09:06:00,Output Parameter,0.57
2018-07-26 12:50:00,Output Parameter,1.23224
2018-07-26 17:27:00,Output Parameter,1.1860700000000002
2018-07-26 21:37:00,Output Parameter,0.48448
2018-07-27 01:25:00,Output Parameter,0.5223300000000001
2018-07-27 05:27:00,Output Parameter,1.76495
2018-07-27 09:35:00,Output Parameter,1.7357900000000002
2018-07-27 13:14:00,Output Parameter,0.8214899999999999
2018-07-27 18:00:00,Output Parameter,0.72364
2018-07-27 21:39:00,Output Parameter,1.3282200000000002
2018-07-28 00:53:00,Output Parameter,1.21308
2018-07-28 05:40:00,Output Parameter,1.32149
2018-07-28 09:12:00,Output Parameter,1.2212100000000001
2018-07-28 12:42:00,Output Parameter,0.53747
2018-07-28 17:20:00,Output Parameter,1.30364
2018-07-28 21:26:00,Output Parameter,1.0199
2018-07-29 01:01:00,Output Parameter,0.65065
2018-07-29 05:34:00,Output Parameter,0.32550999999999997
2018-07-29 09:02:00,Output Parameter,1.10981
2018-01-09 00:40:00,Output Parameter,0.98
2018-01-09 09:23:00,Output Parameter,0.47
2018-01-09 13:30:00,Output Parameter,0.0
2018-01-09 17:40:00,Output Parameter,0.36
2018-01-09 20:29:00,Output Parameter,0.93
2018-02-09 00:21:00,Output Parameter,0.35
2018-02-09 05:28:00,Output Parameter,0.55261
2018-02-09 09:39:00,Output Parameter,1.9253200000000001
2018-02-09 13:37:00,Output Parameter,3.1042
2018-02-09 17:17:00,Output Parameter,1.57
2018-03-09 05:33:00,Output Parameter,1.28
2018-03-09 09:19:00,Output Parameter,4.39
2018-03-09 13:07:00,Output Parameter,1.15
2018-03-09 19:17:00,Output Parameter,1.83065
2018-03-09 21:50:00,Output Parameter,3.84
2018-04-09 01:56:00,Output Parameter,3.71962
2018-04-09 05:32:00,Output Parameter,1.49775
2018-04-09 09:19:00,Output Parameter,1.23878
2018-04-09 13:08:00,Output Parameter,0.71915
2018-04-09 18:02:00,Output Parameter,1.5188700000000002
2018-04-09 21:58:00,Output Parameter,0.64345
2018-05-09 01:37:00,Output Parameter,0.9837299999999999
2018-05-09 09:16:00,Output Parameter,1.37364
2018-05-09 13:02:00,Output Parameter,1.56392
2018-05-09 17:32:00,Output Parameter,1.9655099999999999
2018-05-09 21:22:00,Output Parameter,1.5101799999999999
2018-06-09 01:21:00,Output Parameter,1.24289
2018-06-09 05:32:00,Output Parameter,1.17906
2018-06-09 20:39:00,Output Parameter,0.95345
2018-07-09 00:51:00,Output Parameter,1.37242
2018-07-09 05:24:00,Output Parameter,0.6510199999999999
2018-07-09 08:55:00,Output Parameter,0.40121
2018-07-09 12:42:00,Output Parameter,0.40878000000000003
2018-07-09 20:23:00,Output Parameter,0.91532
2018-02-10 12:25:00,Output Parameter,4.4333599999999995
2018-02-10 13:16:00,Output Parameter,4.27635
2018-02-10 21:59:00,Output Parameter,0.6813
2018-03-10 01:39:00,Output Parameter,0.44663
2018-03-10 06:45:00,Output Parameter,0.8474700000000001
2018-03-10 09:24:00,Output Parameter,0.86149
2018-03-10 17:48:00,Output Parameter,4.13
2018-03-10 21:35:00,Output Parameter,0.42391999999999996
2018-04-10 01:55:00,Output Parameter,0.41635
2018-04-10 05:22:00,Output Parameter,1.4103700000000001
2018-04-10 07:20:00,Output Parameter,2.14495
2018-04-10 13:12:00,Output Parameter,1.20233
2018-04-10 17:09:00,Output Parameter,1.8157900000000002
2018-04-10 22:22:00,Output Parameter,1.6469099999999999
2018-05-10 00:24:00,Output Parameter,1.46
2018-05-10 09:47:00,Output Parameter,0.27
2018-05-10 17:15:00,Output Parameter,0.92
2018-06-10 00:46:00,Output Parameter,0.96
2018-06-10 09:39:00,Output Parameter,0.27
2018-06-10 13:21:00,Output Parameter,0.46
2018-06-10 17:04:00,Output Parameter,1.57
2018-07-10 00:44:00,Output Parameter,0.84
2018-07-10 09:34:00,Output Parameter,0.23
2018-07-10 17:09:00,Output Parameter,0.61
2018-01-11 01:08:00,Output Parameter,2.0799
2018-01-11 08:58:00,Output Parameter,2.2417700000000003
2018-01-11 14:08:00,Output Parameter,1.39
2018-01-11 22:04:00,Output Parameter,0.62074
2018-02-11 01:30:00,Output Parameter,0.92448
2018-02-11 05:44:00,Output Parameter,1.1317700000000002
2018-02-11 17:33:00,Output Parameter,1.43906
2018-02-11 21:09:00,Output Parameter,3.01065
2018-02-11 23:57:00,Output Parameter,5.48
2018-03-11 02:43:00,Output Parameter,0.93074
2018-03-11 10:45:00,Output Parameter,0.61317
2018-03-11 13:22:00,Output Parameter,0.56018
2018-03-11 17:22:00,Output Parameter,0.70401
2018-03-11 21:34:00,Output Parameter,0.33
2018-04-11 00:48:00,Output Parameter,0.23
2018-04-11 14:26:00,Output Parameter,0.34065
2018-04-11 18:16:00,Output Parameter,0.41878000000000004
2018-04-11 22:21:00,Output Parameter,0.32550999999999997
2018-05-11 02:02:00,Output Parameter,0.71158
2018-05-11 06:24:00,Output Parameter,0.54504
2018-05-11 10:21:00,Output Parameter,0.41635
2018-05-11 22:35:00,Output Parameter,1.7583099999999998
2018-06-11 06:20:00,Output Parameter,1.90336
2018-06-11 09:20:00,Output Parameter,0.5980300000000001
2018-06-11 13:18:00,Output Parameter,0.25738
2018-07-11 06:14:00,Output Parameter,0.56775
2018-07-11 09:18:00,Output Parameter,0.51476
2018-07-11 17:57:00,Output Parameter,0.51476
2018-07-11 21:26:00,Output Parameter,0.56775
2018-01-12 00:48:00,Output Parameter,0.82476
2018-01-12 05:30:00,Output Parameter,1.57663
2018-01-12 09:30:00,Output Parameter,1.95691
2018-01-12 13:29:00,Output Parameter,1.32233
2018-01-12 16:58:00,Output Parameter,0.98046
2018-01-12 20:25:00,Output Parameter,0.54504
2018-02-12 00:48:00,Output Parameter,0.7785
2018-02-12 05:46:00,Output Parameter,0.93579
2018-02-12 09:26:00,Output Parameter,0.46176999999999996
2018-02-12 12:48:00,Output Parameter,0.7860699999999999
2018-02-12 17:01:00,Output Parameter,0.4542
2018-02-12 20:32:00,Output Parameter,0.32550999999999997
2018-03-12 00:56:00,Output Parameter,0.5753199999999999
2018-03-12 05:20:00,Output Parameter,0.42391999999999996
2018-03-12 09:22:00,Output Parameter,0.8036399999999999
2018-03-12 13:17:00,Output Parameter,0.5223300000000001
2018-03-12 18:10:00,Output Parameter,1.0156
2018-03-12 21:40:00,Output Parameter,1.53719
2018-04-12 01:35:00,Output Parameter,1.34392
2018-04-12 09:22:00,Output Parameter,0.56018
2018-04-12 14:12:00,Output Parameter,1.04233
2018-04-12 17:52:00,Output Parameter,0.58
2018-04-12 21:30:00,Output Parameter,0.64766
2018-05-12 08:58:00,Output Parameter,0.55261
2018-05-12 13:06:00,Output Parameter,2.39663
2018-05-12 18:32:00,Output Parameter,0.56018
2018-05-12 21:45:00,Output Parameter,0.7690600000000001
2018-06-12 02:55:00,Output Parameter,0.9457899999999999
2018-06-12 05:45:00,Output Parameter,1.07934
2018-06-12 09:01:00,Output Parameter,1.07046
2018-06-12 13:32:00,Output Parameter,2.1533599999999997
2018-06-12 17:34:00,Output Parameter,0.56018
2018-06-12 21:12:00,Output Parameter,0.5299
2018-07-12 01:09:00,Output Parameter,0.8347600000000001
2018-07-12 07:25:00,Output Parameter,1.03261
2018-07-12 13:19:00,Output Parameter,0.3028
2018-07-12 17:24:00,Output Parameter,0.5299
2018-07-12 20:40:00,Output Parameter,0.4542
2018-01-01 11:29:00,Quality 11,158.1675257
2018-01-01 11:29:00,Quality 12,2.36
2018-01-01 11:29:00,Quality 13,13.92
2018-03-01 15:17:00,Quality 11,139.1977805
2018-03-01 15:17:00,Quality 12,3.01
2018-03-01 15:17:00,Quality 13,10.64
2018-01-15 11:12:00,Quality 11,153.3266815
2018-01-15 11:12:00,Quality 12,9.63
2018-01-15 11:12:00,Quality 13,16.99
2018-01-29 13:21:00,Quality 11,155.1378824
2018-01-29 13:21:00,Quality 12,2.12
2018-01-29 13:21:00,Quality 13,7.63
2018-01-31 12:56:00,Quality 11,168.07661330000002
2018-01-31 12:56:00,Quality 12,2.24
2018-01-31 12:56:00,Quality 13,8.61
2018-02-19 14:12:00,Quality 11,186.36747419999998
2018-02-19 14:12:00,Quality 12,1.93
2018-02-19 14:12:00,Quality 13,8.86
2018-02-21 09:18:00,Quality 11,175.09017319999998
2018-02-21 09:18:00,Quality 12,2.46
2018-02-21 09:18:00,Quality 13,9.69
2018-02-26 13:05:00,Quality 11,159.5966365
2018-02-26 13:05:00,Quality 12,1.7
2018-02-26 13:05:00,Quality 13,7.68
2018-02-28 14:27:00,Quality 11,186.8025899
2018-02-28 14:27:00,Quality 12,1.24
2018-02-28 14:27:00,Quality 13,7.11
2018-02-04 15:06:00,Quality 11,165.69
2018-02-04 15:06:00,Quality 12,1.7131
2018-02-04 15:06:00,Quality 13,1.95
2018-04-23 15:15:00,Quality 11,140.98
2018-04-23 15:15:00,Quality 12,3.59936
2018-04-23 15:15:00,Quality 13,10.26
2018-04-25 15:27:00,Quality 11,178.06
2018-04-25 15:27:00,Quality 12,3.15024
2018-04-25 15:27:00,Quality 13,13.58
2018-05-14 10:14:00,Quality 11,158.55
2018-05-14 10:14:00,Quality 12,2.74894
2018-05-14 10:14:00,Quality 13,13.37
2018-05-16 15:14:00,Quality 11,168.26
2018-05-16 15:14:00,Quality 12,3.82
2018-05-16 15:14:00,Quality 13,15.17
2018-05-21 14:55:00,Quality 11,166.2
2018-05-21 14:55:00,Quality 12,2.08734
2018-05-21 14:55:00,Quality 13,13.16
2018-05-23 15:05:00,Quality 11,167.69
2018-05-23 15:05:00,Quality 12,1.75206
2018-05-23 15:05:00,Quality 13,11.51
2018-05-30 14:26:00,Quality 11,167.99
2018-05-30 14:26:00,Quality 12,1.72548
2018-05-30 14:26:00,Quality 13,11.57
2018-04-06 15:14:00,Quality 11,167.1
2018-04-06 15:14:00,Quality 12,1.8215400000000002
2018-04-06 15:14:00,Quality 13,11.73
2018-06-13 14:42:00,Quality 11,165.13
2018-06-13 14:42:00,Quality 12,3.2904400000000003
2018-06-13 14:42:00,Quality 13,15.65
2018-06-20 11:18:00,Quality 11,164.82
2018-06-20 11:18:00,Quality 12,3.4454599999999997
2018-06-20 11:18:00,Quality 13,15.51
2018-06-27 15:12:00,Quality 11,164.69
2018-06-27 15:12:00,Quality 12,3.7520800000000003
2018-06-27 15:12:00,Quality 13,16.19
2018-02-07 14:35:00,Quality 11,153.99
2018-02-07 14:35:00,Quality 12,12.21676
2018-02-07 14:35:00,Quality 13,19.16
2018-07-17 12:01:00,Quality 11,185.17
2018-07-17 12:01:00,Quality 12,2.54586
2018-07-17 12:01:00,Quality 13,15.2
2018-07-18 15:03:00,Quality 11,202.46
2018-07-18 15:03:00,Quality 12,1.45414
2018-07-18 15:03:00,Quality 13,11.63
2018-07-23 14:04:00,Quality 11,188.37
2018-07-23 14:04:00,Quality 12,1.52362
2018-07-23 14:04:00,Quality 13,12.44
2018-03-09 14:35:00,Quality 11,180.66
2018-03-09 14:35:00,Quality 12,5.11642
2018-03-09 14:35:00,Quality 13,15.42
2018-06-09 14:45:00,Quality 11,155.14
2018-06-09 14:45:00,Quality 12,3.69906
2018-06-09 14:45:00,Quality 13,13.54
2018-03-10 14:09:00,Quality 11,156.27
2018-03-10 14:09:00,Quality 12,3.94984
2018-03-10 14:09:00,Quality 13,14.82
2018-05-11 14:56:00,Quality 11,171.19
2018-05-11 14:56:00,Quality 12,3.005808
2018-05-11 14:56:00,Quality 13,11.78
2018-07-11 12:27:00,Quality 11,170.65
2018-07-11 12:27:00,Quality 12,6.892180000000001
2018-07-11 12:27:00,Quality 13,13.78
2018-03-12 14:54:00,Quality 11,185.3
2018-03-12 14:54:00,Quality 12,2.3618
2018-03-12 14:54:00,Quality 13,14.3
2018-05-12 14:50:00,Quality 11,191.9
2018-05-12 14:50:00,Quality 12,3.47686
2018-05-12 14:50:00,Quality 13,13.3
2018-01-01 02:01:00,Quality 6,100.1456961
2018-01-01 02:01:00,Quality 7,2.669941061
2018-01-01 02:01:00,Quality 8,1.3242009129999999
2018-01-01 02:01:00,Quality 9,0.52
2018-01-01 02:01:00,Quality 10,0.8
2018-01-01 07:42:00,Quality 6,100.9174954
2018-01-01 07:42:00,Quality 7,2.747983871
2018-01-01 07:42:00,Quality 8,1.285714286
2018-01-01 07:42:00,Quality 9,0.53
2018-01-01 07:42:00,Quality 10,0.84
2018-01-01 09:21:00,Quality 6,105.2478189
2018-01-01 09:21:00,Quality 7,2.7034068139999996
2018-01-01 09:21:00,Quality 8,1.3761904759999999
2018-01-01 09:21:00,Quality 9,0.55
2018-01-01 09:21:00,Quality 10,1.07
2018-01-01 13:09:00,Quality 6,101.5772249
2018-01-01 13:09:00,Quality 7,2.863445378
2018-01-01 13:09:00,Quality 8,1.2452830190000002
2018-01-01 13:09:00,Quality 9,0.51
2018-01-01 13:09:00,Quality 10,0.79
2018-01-01 17:20:00,Quality 6,98.18162686
2018-01-01 17:20:00,Quality 7,2.8568507160000003
2018-01-01 17:20:00,Quality 8,1.2126696829999999
2018-01-01 17:20:00,Quality 9,0.54
2018-01-01 17:20:00,Quality 10,0.85
2018-01-01 20:44:00,Quality 6,99.14214981
2018-01-01 20:44:00,Quality 7,2.826530612
2018-01-01 20:44:00,Quality 8,1.279069767
2018-01-01 20:44:00,Quality 9,0.54
2018-01-01 20:44:00,Quality 10,0.84
2018-02-01 00:46:00,Quality 6,97.83196055
2018-02-01 00:46:00,Quality 7,2.877800407
2018-02-01 00:46:00,Quality 8,1.305164319
2018-02-01 00:46:00,Quality 9,0.55
2018-02-01 00:46:00,Quality 10,0.81
2018-02-01 05:29:00,Quality 6,98.54650764
2018-02-01 05:29:00,Quality 7,2.8804123710000002
2018-02-01 05:29:00,Quality 8,1.2877358490000002
2018-02-01 05:29:00,Quality 9,0.53
2018-02-01 05:29:00,Quality 10,0.76
2018-02-01 10:15:00,Quality 6,99.35794875
2018-02-01 10:15:00,Quality 7,2.887733888
